SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,USA_WIND,WMO_PRES,WIND_KTS,WIND_KMH,PRESSURE_HPA,YEAR,IMD_CATEGORY
1988341N08090,1988,NOT_NAMED,1988-12-06 09:00:00,8.39114,89.8534, ,25, ,25.0,46.3,990.0,1988,Deep Depression
1988341N08090,1988,NOT_NAMED,1988-12-06 12:00:00,8.6,89.8, ,25, ,25.0,46.3,990.0,1988,Deep Depression
1988341N08090,1988,NOT_NAMED,1988-12-06 15:00:00,8.84029,89.7386, ,27, ,27.0,50.0,990.0,1988,Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-06 18:00:00,9.10963,89.6893, ,30, ,30.0,55.6,990.0,1988,Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-06 21:00:00,9.40041,89.6717, ,32, ,32.0,59.3,990.0,1988,Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-07 00:00:00,9.7,89.7, ,35, ,35.0,64.8,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-07 03:00:00,10.0074,89.7461, ,37, ,37.0,68.5,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-07 06:00:00,10.3048,89.8786, ,40, ,40.0,74.1,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-07 09:00:00,10.5811,90.1407, ,42, ,42.0,77.8,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-07 12:00:00,10.8,90.5, ,45, ,45.0,83.3,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-07 15:00:00,10.9174,90.9392, ,42, ,42.0,77.8,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-07 18:00:00,10.9793,91.4227, ,40, ,40.0,74.1,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-07 21:00:00,11.014,91.9061, ,37, ,37.0,68.5,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-08 00:00:00,11.1,92.3, ,35, ,35.0,64.8,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-08 03:00:00,11.3341,92.5428, ,35, ,35.0,64.8,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-08 06:00:00,11.6157,92.6454, ,35, ,35.0,64.8,990.0,1988,Severe Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-08 09:00:00,11.8531,92.6177, ,32, ,32.0,59.3,990.0,1988,Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-08 12:00:00,12.1,92.5, ,30, ,30.0,55.6,990.0,1988,Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-08 15:00:00,12.3871,92.3544, ,27, ,27.0,50.0,990.0,1988,Cyclonic Storm
1988341N08090,1988,NOT_NAMED,1988-12-08 18:00:00,12.7,92.2, ,25, ,25.0,46.3,990.0,1988,Deep Depression
1989143N17090,1989,NOT_NAMED,1989-05-23 00:00:00,16.9,90.3, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989143N17090,1989,NOT_NAMED,1989-05-23 03:00:00,17.2245,90.2026, ,27, ,27.0,50.0,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-23 06:00:00,17.5312,90.0911, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-23 09:00:00,17.8123,89.9553, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-23 12:00:00,18.1,89.8, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-23 15:00:00,18.4237,89.6414, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-23 18:00:00,18.7625,89.4578, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-23 21:00:00,19.115,89.2316, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-24 00:00:00,19.4,89.0, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-24 03:00:00,19.5468,88.7971, ,32, ,32.0,59.3,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-24 06:00:00,19.6025,88.6135, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-24 09:00:00,19.6193,88.4531, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-24 12:00:00,19.6,88.3, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-24 15:00:00,19.5652,88.1105, ,37, ,37.0,68.5,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-24 18:00:00,19.5212,87.9449, ,40, ,40.0,74.1,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-24 21:00:00,19.4967,87.8468, ,42, ,42.0,77.8,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-25 00:00:00,19.5,87.8, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-25 03:00:00,19.5365,87.7936, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-25 06:00:00,19.6025,87.8212, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-25 09:00:00,19.6859,87.8794, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-25 12:00:00,19.8,87.9, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-25 15:00:00,19.949,87.7965, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-25 18:00:00,20.0988,87.6613, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-25 21:00:00,20.1905,87.5704, ,47, ,47.0,87.0,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-26 00:00:00,20.3,87.5, ,50, ,50.0,92.6,990.0,1989,Very Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-26 03:00:00,20.4781,87.4428, ,50, ,50.0,92.6,990.0,1989,Very Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-26 06:00:00,20.7125,87.3924, ,50, ,50.0,92.6,990.0,1989,Very Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-26 09:00:00,20.9894,87.3459, ,52, ,52.0,96.3,990.0,1989,Very Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-26 12:00:00,21.3,87.3, ,55, ,55.0,101.9,990.0,1989,Very Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-26 15:00:00,21.5897,87.2772, ,52, ,52.0,96.3,990.0,1989,Very Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-26 18:00:00,21.922,87.2503, ,50, ,50.0,92.6,990.0,1989,Very Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-26 21:00:00,22.3258,87.2169, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-27 00:00:00,22.8,87.1, ,40, ,40.0,74.1,990.0,1989,Severe Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-27 03:00:00,23.3342,86.843, ,32, ,32.0,59.3,990.0,1989,Cyclonic Storm
1989143N17090,1989,NOT_NAMED,1989-05-27 06:00:00,23.9,86.5, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-07 18:00:00,17.1,71.7, ,15, ,15.0,27.8,990.0,1989,Depression
1989159N17072,1989,NOT_NAMED,1989-06-07 21:00:00,17.3128,71.1453, ,15, ,15.0,27.8,990.0,1989,Depression
1989159N17072,1989,NOT_NAMED,1989-06-08 00:00:00,17.5,70.6, ,15, ,15.0,27.8,990.0,1989,Depression
1989159N17072,1989,NOT_NAMED,1989-06-08 03:00:00,17.6499,70.0773, ,15, ,15.0,27.8,990.0,1989,Depression
1989159N17072,1989,NOT_NAMED,1989-06-08 06:00:00,17.8,69.6, ,15, ,15.0,27.8,990.0,1989,Depression
1989159N17072,1989,NOT_NAMED,1989-06-08 09:00:00,17.985,69.1475, ,15, ,15.0,27.8,990.0,1989,Depression
1989159N17072,1989,NOT_NAMED,1989-06-08 12:00:00,18.2,68.8, ,15, ,15.0,27.8,990.0,1989,Depression
1989159N17072,1989,NOT_NAMED,1989-06-08 15:00:00,18.4274,68.5676, ,17, ,17.0,31.5,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-08 18:00:00,18.86,68.76, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-08 21:00:00,19.2744,69.0014, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-09 00:00:00,19.7,69.2714, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-09 03:00:00,20.1572,69.5335, ,22, ,22.0,40.7,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-09 06:00:00,20.5569,69.7566, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-09 09:00:00,20.8607,69.9977, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-09 12:00:00,21.15,70.2, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-09 15:00:00,21.5254,70.3184, ,22, ,22.0,40.7,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-09 18:00:00,21.8912,70.3515, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-09 21:00:00,22.1839,70.2989, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-10 00:00:00,22.4,70.2, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-10 03:00:00,22.5539,70.118, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-10 06:00:00,22.6162,70.0362, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-10 09:00:00,22.5817,69.9664, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-10 12:00:00,22.5,69.9, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-10 15:00:00,22.451,69.8484, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-10 18:00:00,22.4011,69.7764, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-10 21:00:00,22.3632,69.66, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-11 00:00:00,22.3,69.5, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-11 03:00:00,22.1672,69.3239, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-11 06:00:00,22.0035,69.1023, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-11 09:00:00,21.838,68.8307, ,22, ,22.0,40.7,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-11 12:00:00,21.7,68.5, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-11 15:00:00,21.6282,68.1189, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-11 18:00:00,21.5852,67.6802, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989159N17072,1989,NOT_NAMED,1989-06-11 21:00:00,21.5419,67.1989, ,27, ,27.0,50.0,990.0,1989,Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-12 00:00:00,21.5,66.7, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-12 03:00:00,21.444,66.2032, ,32, ,32.0,59.3,990.0,1989,Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-12 06:00:00,21.3889,65.7236, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-12 09:00:00,21.3392,65.2885, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-12 12:00:00,21.3,64.9, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-12 15:00:00,21.263,64.5404, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-12 18:00:00,21.2594,64.2359, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-12 21:00:00,21.3198,63.9997, ,32, ,32.0,59.3,990.0,1989,Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-13 00:00:00,21.4,63.8, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-13 03:00:00,21.4584,63.6016, ,27, ,27.0,50.0,990.0,1989,Cyclonic Storm
1989159N17072,1989,NOT_NAMED,1989-06-13 06:00:00,21.5,63.4, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-01 00:00:00,7.37143,103.971, ,25,1008,25.0,46.3,1008.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-01 03:00:00,7.46173,103.592, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-01 06:00:00,7.59872,103.281, ,25,1006,25.0,46.3,1006.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-01 09:00:00,7.71636,103.004, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-01 12:00:00,7.8,102.8, ,25,1006,25.0,46.3,1006.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-01 15:00:00,7.88264,102.615, ,27, ,27.0,50.0,990.0,1989,Cyclonic Storm
1989305N07105,1989,GAY,1989-11-01 18:00:00,7.95747,102.46, ,30,1004,30.0,55.6,1004.0,1989,Cyclonic Storm
1989305N07105,1989,GAY,1989-11-01 21:00:00,8.02651,102.347, ,32, ,32.0,59.3,990.0,1989,Cyclonic Storm
1989305N07105,1989,GAY,1989-11-02 00:00:00,8.1,102.25, ,35,1002,35.0,64.8,1002.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-02 03:00:00,8.17796,102.143,35,35,998,35.0,64.8,998.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-02 06:00:00,8.27999,102.038,40,35,994,35.0,64.8,994.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-02 09:00:00,8.42782,101.964, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-02 12:00:00,8.6,101.9,40,35,994,35.0,64.8,994.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-02 15:00:00,8.77202,101.825, ,40, ,40.0,74.1,990.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-02 18:00:00,8.94249,101.732,45,45,992,45.0,83.3,992.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-02 21:00:00,9.08421,101.616, ,55, ,55.0,101.9,990.0,1989,Very Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-03 00:00:00,9.25,101.475,45,65,990,65.0,120.4,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-03 03:00:00,9.5032,101.319, ,70, ,70.0,129.6,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-03 06:00:00,9.76812,101.147,55,75,980,75.0,138.9,980.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-03 09:00:00,9.98271,100.972, ,82, ,82.0,151.9,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-03 12:00:00,10.15,100.775,60,90,975,90.0,166.7,975.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-03 15:00:00,10.2579,100.549, ,92, ,92.0,170.4,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-03 18:00:00,10.3412,100.304,65,95,970,95.0,175.9,970.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-03 21:00:00,10.4425,100.071, ,97, ,97.0,179.6,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-04 00:00:00,10.55,99.8, ,100, ,100.0,185.2,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-04 03:00:00,10.6572,99.4666, ,100, ,100.0,185.2,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-04 06:00:00,10.7887,99.0655, ,100, ,100.0,185.2,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-04 09:00:00,10.9768,98.6224, ,82, ,82.0,151.9,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-04 12:00:00,11.1462,98.2077, ,65, ,65.0,120.4,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-04 15:00:00,11.1972,97.91, ,70, ,70.0,129.6,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-04 18:00:00,11.2356,97.5598, ,75, ,75.0,138.9,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-04 21:00:00,11.3036,97.1979, ,80, ,80.0,148.2,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-05 00:00:00,11.4,96.8, ,85, ,85.0,157.4,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-05 03:00:00,11.5331,96.3489, ,87, ,87.0,161.1,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-05 06:00:00,11.6949,95.8509, ,90, ,90.0,166.7,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-05 09:00:00,11.8851,95.3191, ,92, ,92.0,170.4,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-05 12:00:00,12.0667,94.7667, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-05 15:00:00,12.1898,94.2264, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-05 18:00:00,12.2899,93.6763, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-05 21:00:00,12.3781,93.1121, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-06 00:00:00,12.5,92.5333, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-06 03:00:00,12.7157,91.9343, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-06 06:00:00,12.9642,91.3311, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-06 09:00:00,13.1971,90.7407, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-06 12:00:00,13.4,90.1667, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-06 15:00:00,13.5429,89.6087, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-06 18:00:00,13.6598,89.0731, ,95, ,95.0,175.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-06 21:00:00,13.7766,88.5633, ,97, ,97.0,179.6,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-07 00:00:00,13.9,88.0667, ,100, ,100.0,185.2,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-07 03:00:00,14.0541,87.5684, ,102, ,102.0,188.9,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-07 06:00:00,14.2097,87.0718, ,105, ,105.0,194.5,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-07 09:00:00,14.3537,86.5751, ,107, ,107.0,198.2,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-07 12:00:00,14.4667,86.0667, ,110, ,110.0,203.7,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-07 15:00:00,14.5326,85.542, ,112, ,112.0,207.4,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-07 18:00:00,14.5624,84.9906, ,115, ,115.0,213.0,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-07 21:00:00,14.5675,84.403, ,117, ,117.0,216.7,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-08 00:00:00,14.5667,83.8, ,120, ,120.0,222.2,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-08 03:00:00,14.5824,83.2071, ,125, ,125.0,231.5,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-08 06:00:00,14.6089,82.619, ,130, ,130.0,240.8,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-08 09:00:00,14.6484,82.0389, ,132, ,132.0,244.5,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-08 12:00:00,14.7,81.4667, ,135, ,135.0,250.0,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-08 15:00:00,14.7501,80.9075, ,137, ,137.0,253.7,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-08 18:00:00,14.8181,80.3407, ,140, ,140.0,259.3,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-08 21:00:00,14.9243,79.7494, ,115, ,115.0,213.0,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-09 00:00:00,15.0455,79.1273, ,90, ,90.0,166.7,990.0,1989,Super Cyclonic Storm
1989305N07105,1989,GAY,1989-11-09 03:00:00,15.1466,78.453, ,67, ,67.0,124.1,990.0,1989,Extremely Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-09 06:00:00,15.2979,77.7607, ,45, ,45.0,83.3,990.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-09 09:00:00,15.5482,77.0883, ,40, ,40.0,74.1,990.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-09 12:00:00,15.8,76.5, ,35, ,35.0,64.8,990.0,1989,Severe Cyclonic Storm
1989305N07105,1989,GAY,1989-11-09 15:00:00,16.1868,75.9585, ,30, ,30.0,55.6,990.0,1989,Cyclonic Storm
1989305N07105,1989,GAY,1989-11-09 18:00:00,16.6532,75.4661, ,25, ,25.0,46.3,990.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-09 21:00:00,17.1566,75.0018, ,22, ,22.0,40.7,990.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-10 00:00:00,17.6,74.6, ,20, ,20.0,37.0,990.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-10 03:00:00,17.8959,74.2771, ,17, ,17.0,31.5,990.0,1989,Deep Depression
1989305N07105,1989,GAY,1989-11-10 06:00:00,18.1,74.0, ,15, ,15.0,27.8,990.0,1989,Depression
1990108N09087,1990,NOT_NAMED,1990-04-17 12:00:00,9.0,87.4, ,20, ,20.0,37.0,990.0,1990,Deep Depression
